video_id,comment,likeCount,publishedAt
5YJNFREQHiw,Your studio lightning is amazing especially here that green combo was beautiful.,14,2025-01-23T14:24:33Z
5YJNFREQHiw,Great review! Your take on the gen-to-gen power and performance increases puts things in perspective. Which is much more informative than the FPS numbers that reviewers are throwing at us.,15,2025-01-23T14:24:57Z
Q82tQJyJwgk,0:28 no way Linus quoting AJ and Big Justice,19,2025-01-23T14:25:11Z
Q82tQJyJwgk,21:47 LOOOOL THATS WHAT THEY TALKED ABOUT ON WAN SHOW??,36,2025-01-23T14:25:39Z
xVEtLb8Wx5M,2:58 does it look significantly different from 120 hz btw - as that already feels peak smoothness?,5,2025-01-23T14:27:14Z
xVEtLb8Wx5M,"""The more GPU you buy, the shinier my jacket gets"" ~ Some Asian CEO",12953,2025-01-23T14:27:40Z
xVEtLb8Wx5M,NOOOOOOOOOOOOOO He skipped the legendary gtx 1080 ti,3137,2025-01-23T14:27:56Z
5YJNFREQHiw,To me the only insane part about the 5090 is how insane it is for its size. ITX lovers are gonna love it; But yeah I'll stick with my 4090 until it explodes.,10,2025-01-23T14:27:56Z
Q82tQJyJwgk,The coolest thing about this card is the cooler.,18,2025-01-23T14:29:28Z
Q82tQJyJwgk,"The ""multiple presenters"" is something LTT should consider more often, amazing video guys , great job !",446,2025-01-23T14:30:24Z
xVEtLb8Wx5M,"We haven’t really done a video like this before! But let me know if you enjoyed it, I’m curious about more pc stuff 😊",6675,2025-01-23T14:30:52Z
xVEtLb8Wx5M,Review Starts at 9:45,4,2025-01-23T14:31:03Z
xVEtLb8Wx5M,"Correction: The 20 series cards came out in 2018, not 2020. That was the 30 series cards.",526,2025-01-23T14:32:10Z
5YJNFREQHiw,"I'm glad you put a focus on a powerdraw vs performance gained, this was a good video",2121,2025-01-23T14:32:45Z
Q82tQJyJwgk,~4:06 I don't know why Alex has a hammer..... but I approve !,338,2025-01-23T14:33:10Z
5YJNFREQHiw,Just been playing Control maxed out at 1440p full RT on a 4070ti and thanks Nvidia for helping me see that buying a gen or 2 old and playing older games is the way ahead!,7,2025-01-23T14:33:15Z
5YJNFREQHiw,"the aesthetics of this channel are objectively unsurpassed. The sets, the graphics, the photography... It's art.",2514,2025-01-23T14:34:26Z
Q82tQJyJwgk,5080 seems actually pretty nice and 1000 bucks cheaper than the 5090. Rather invest that extra money in a nice 4k monitor,36,2025-01-23T14:34:46Z
xVEtLb8Wx5M,"Arun is not a PC gamer it is so evident in this, it is similar to how LTT makes phone review. Both not doing there non expertise as well as they could do the things they are expert in.",284,2025-01-23T14:35:36Z
Q82tQJyJwgk,"This was an extremely well produced video! Love how all the Hosts were showcased ""in their element"".",9,2025-01-23T14:37:21Z
Q82tQJyJwgk,"5:49 ""-18% letter count"" Very important stat ! 😆",6,2025-01-23T14:39:01Z
xVEtLb8Wx5M,"$2k? Nah I'm buying a car, screw that. Even if i had the money i don't know if I'd spend so much on a GPU",9,2025-01-23T14:39:47Z
xVEtLb8Wx5M,We got Arun  reviewing GPU's before GTA 6.,65,2025-01-23T14:40:02Z
Q82tQJyJwgk,"I always find these data-heavy videos interesting, but often find my attention strays away by the third or fourth graph. This format with different presenters covering different areas is a fantastic way to alleviate that! The regular change of pace, voice and presentation style really kept my attention - you absolutely nailed the format here, which isn't easy with a video like this!",2924,2025-01-23T14:40:10Z
Q82tQJyJwgk,My entire setup costs half this much,31,2025-01-23T14:41:34Z
xVEtLb8Wx5M,If for every 4 frames I get 1 real frame and 3 fake frames can I pay for the card 25% in real money and 75% in monopoly money?,220,2025-01-23T14:42:25Z
Q82tQJyJwgk,"Legit one of the best sponsor spots I have seen.  Never do I go back and watch again... but three times for this one, haha!",23,2025-01-23T14:42:39Z
3a8dScJg6O0,"Should I upgrade from 4060 to 5070? i have a 1080p PC and i really like it but looking to upgrade to something better, so since 5070 is about to drop and i can afford it (i also have a buyer for the 4060 at 250 dollars, a company that needs it for her graphic designer) So, is it compatible? can i buy it? it would be literally half price since i already have a buyer for the other card so. Idk, my pc has this parts - 17 12700k - MSI b760M-E motherboard - 2 sticks of DDR4 16 gb ram at 3200mhz - 4060 Graphic Card - 600w 80+ power - AG620 Deepcool cooler",0,2025-01-23T14:46:00Z
Q82tQJyJwgk,21:44 Did Linus have jaw surgery or something?,12,2025-01-23T14:46:05Z
Q82tQJyJwgk,@5:33 the “-18% Letter Count” got me so good. well played editors!,557,2025-01-23T14:46:57Z
Q82tQJyJwgk,"theres something so epic when ltt make multi-host per segment videos, each host talking about the things that we know they are best at.",1034,2025-01-23T14:47:29Z
Q82tQJyJwgk,16:26 Can we get Oliver a new chair?,9,2025-01-23T14:50:58Z
5YJNFREQHiw,Wondering how the undervolt efficiency is going to be considering the power. Always feels like with these massive power draws that a decent undervolt is a great move,6,2025-01-23T14:51:04Z
xVEtLb8Wx5M,"My back aches just watching your posture! You have an incredible gaming setup in your new house, yet you chose such an uncomfortable position to film! can't wait to see you making the most out of the incredible new space 🔥🔥🔥",59,2025-01-23T14:53:03Z
Q82tQJyJwgk,THAT was a great video!   The presenter switching felt perfect   It made me feel like they were catching me up on the group project and everybody had done their part that they were proud of and good at!  Awesome video LMG!,7,2025-01-23T14:53:39Z
Q82tQJyJwgk,I wish Linus did a review of lossless scalling vs 50 series mulitfame gen next. This needs more testing in competitive games for sure.,33,2025-01-23T14:55:42Z
Q82tQJyJwgk,0:52 Lmao that Ai cake,7,2025-01-23T14:56:21Z
Q82tQJyJwgk,"The AI performance comparation at 5:36 is wrong! For 4090 value is provided for 8 bit quantization, but for 5090 it is 4bit quantization. For 8bit I would expect half of presented 5090 AI performance.",62,2025-01-23T14:57:23Z
Q82tQJyJwgk,I can’t wait to run Tarkov at 30 FPS on the RTX 5090 😍,25,2025-01-23T14:57:34Z
xVEtLb8Wx5M,And where is the 1080 ti and the 3090 ??,9,2025-01-23T15:04:08Z
xVEtLb8Wx5M,16:49 literally missed every single shot😂😂😂😂,51,2025-01-23T15:05:04Z
Q82tQJyJwgk,"They must've accidentally sent my order to your studio Linus, please send it back",5,2025-01-23T15:10:08Z
Q82tQJyJwgk,"This is why I love Linus tech tips, they don’t milk Gpu and cpu news for 2 months straight with 2 videos a day with no useful info. Instead they post the day of and post a banger video",169,2025-01-23T15:10:14Z
Q82tQJyJwgk,"You know what would be a cool experiment: power limit all GPUs to one share value (200W or 300W or whatever would be to have at least 8 GPUs in test) and see how much you can get. I do not know if LTT can pull out such a complex test, but it would be very interesting.",194,2025-01-23T15:13:57Z
xVEtLb8Wx5M,I love how Cyberpunk came out in 2020 and it's STILL used as a benchmark for this stuff five years later. Just shows what an amazing job they did on it.,1674,2025-01-23T15:14:28Z
5YJNFREQHiw,"I guess Moore’s law hit Nvidia hard, or they had all their R&D on AI and just went with a good old power overclock.",736,2025-01-23T15:15:07Z
xVEtLb8Wx5M,"17:30 you are forgetting that nvidia gpus cost a lot more than amd or intel cards meaning, that the ""value"" of those insanely expensive cards is greatly diminished.",65,2025-01-23T15:15:15Z
Q82tQJyJwgk,4:40 ok but why do you have a hammer.,60,2025-01-23T15:15:39Z
xVEtLb8Wx5M,Please do 5070 next! They claimed it’s on par with 4090 so I’d love to see them put to the test side by side :D,32,2025-01-23T15:15:44Z
5YJNFREQHiw,"If you use this card 8 hours per day at 500W for 5 years = 7300 kWh.   You also need to purchase AC for your room because of this card. Thats close to $2000 in electricity bill in many countries.",21,2025-01-23T15:16:04Z
5YJNFREQHiw,Does it require a nuclear power plant to operate?,6,2025-01-23T15:16:53Z
Q82tQJyJwgk,"Moore’s law hit Nvidia hard, or they had all their R&D on AI and just went with a good old power overclock. I’m sticking with my 4090.",7,2025-01-23T15:17:14Z
Q82tQJyJwgk,"As someone who only listens to the WAN show, not watch it, this was my first introduction to Dan.",37,2025-01-23T15:20:04Z
Q82tQJyJwgk,I really liked multiple people reviewing this. I felt like I was more engaged than just one person talking the whole time,6,2025-01-23T15:20:41Z
Q82tQJyJwgk,"5:18 - close your eyes, and you have Kermit the Frog explaining complex graphical technology to you.",56,2025-01-23T15:22:21Z
Q82tQJyJwgk,The person that edited the transformer audio effect at 11:03 has my entire heart,122,2025-01-23T15:22:27Z
Q82tQJyJwgk,"Great review. More than 20 minutes of information without transitions in scenery, music, or personality can start to become sterile. This feels like a newscast with experts giving us ""you must pay attention"" content. $2k is a crazy price for 25% better performance on average.",9,2025-01-23T15:22:46Z
xVEtLb8Wx5M,the hell was that sponsor now,4,2025-01-23T15:25:46Z
Q82tQJyJwgk,that's exactly 1300$ more than i am willing to pay,551,2025-01-23T15:28:14Z
xVEtLb8Wx5M,15:51 why does he sound like an AI,11,2025-01-23T15:30:07Z
Q82tQJyJwgk,"3:25 : ""Making the 5090 look truly less like a next generation product and more of a 4090 super gt Zeeekai BUDOKAAAAII""😂😂😂😂",17,2025-01-23T15:31:39Z
Q82tQJyJwgk,"""frame generation work's the best when it makes the least sense to use it""",8229,2025-01-23T15:32:10Z
Q82tQJyJwgk,The 5070 is gonna sell out instantly!,5,2025-01-23T15:32:44Z
xVEtLb8Wx5M,"Well Damn Done Arun!!! For ur first graphics Card video, its clear how much work you put in on research and stuff! Hope to see alot more, thanks!",93,2025-01-23T15:34:41Z
5YJNFREQHiw,"Love how you visualized the benchmarks, really nice!",10,2025-01-23T15:34:47Z
xVEtLb8Wx5M,It's crazy that we are able to run cyberpunk 2077 in 8k without any frame drops is crazy,9,2025-01-23T15:35:25Z
Q82tQJyJwgk,The best part of the new 5090 is that pricing for the 4090 will drop.,14,2025-01-23T15:36:24Z
Q82tQJyJwgk,Can't believe they didn't test the 5090 on Vampire Survivors.,42,2025-01-23T15:40:09Z
Q82tQJyJwgk,They whipped out the LTT avengers for this video,15,2025-01-23T15:47:57Z
5YJNFREQHiw,This is the first benchmark video where I have seen the most meaningful graphs and numbers that put the current generation product into perspective. Almost every other reviewer just releases endless slides of graphs with monotonous commentary whereas you condensed them all down to the bare essentials. Great job! I am just astounded at the massive power draw of the latest gen compared to my RTX 3080. That is a tough pill to swallow.,12,2025-01-23T15:53:26Z
xVEtLb8Wx5M,Love how the lights in the new studio take the videos to a new level,56,2025-01-23T15:55:15Z
Q82tQJyJwgk,Unironically the video editor might be the best presenter in this video :D clear spoken and with a nice tempo,3380,2025-01-23T15:56:13Z
Q82tQJyJwgk,0:28 bro thinks he’s big justice💀,21,2025-01-23T15:57:00Z
Q82tQJyJwgk,Ay. I extremely appreciate the section with the video editor! I was shopping for a CPU recently and found a distinct lack of mentions for productivity and too much focus on “gaming performance”.,61,2025-01-23T15:58:28Z
xVEtLb8Wx5M,1:49 what blue lock season 2 looked like:,8,2025-01-23T16:00:15Z
5YJNFREQHiw,"""You can set everything to max quality and still get a smooth experience"" - I do that already with a 4070 super. A small 1080P monitor sure makes life easy.",12,2025-01-23T16:04:45Z
5YJNFREQHiw,Glad to hear coil whine isn’t gone at 8:09 😅,44,2025-01-23T16:11:00Z
xVEtLb8Wx5M,“3 Fake frame for one real one” hits hard,17,2025-01-23T16:12:58Z
5YJNFREQHiw,"5:02 This is exactly my feeling with framegen - the latency hit isn't egregious, because I'm not playing spastic shooters or competitive multiplayer games.  I'm stuck on an RTX 3070 for the foreseeable future, but using Lossless Scaling to hit my 120+fps preference in every game I play.  I don't mind the artifacts because the smoothness is worth it.",15,2025-01-23T16:13:13Z
Q82tQJyJwgk,"The 7900XTX lags behind in many games by only around 20 FPS, and that's AMD's last generation? Hard pass on the 5090 for now. Since I'm not a 4K gamer or interested in AI, I'll wait for AMD's next release, compare it to the RTX 4090, and pick one of those as my upgrade.",81,2025-01-23T16:13:52Z
Q82tQJyJwgk,Not upgrading my 4090 FE.  I'm jealous of the new cooler though.,6,2025-01-23T16:15:08Z
5YJNFREQHiw,Thank you for reviewing with frame gen and for giving it a try. Too many people immediately dismissing it without even testing it out.,9,2025-01-23T16:15:50Z
xVEtLb8Wx5M,2:03 was really interested in what the 1080 (ti) would have done but you skipped it,169,2025-01-23T16:15:59Z
5YJNFREQHiw,I remember watching your videos not too long ago and being blown away that you had less than 40k subscribers. So happy for your growth.,9,2025-01-23T16:21:52Z
5YJNFREQHiw,people think 5090 stand for the models. It the price actually .....,42,2025-01-23T16:23:49Z
Q82tQJyJwgk,"Now, this is a proper review not just a collection of graphs. Every aspect of the new GPU is covered. Excellent job guys.",922,2025-01-23T16:24:30Z
xVEtLb8Wx5M,1:09 so... you've built 5 smart rooms packed with technologies to sit and play like this? 😑,55,2025-01-23T16:27:03Z
Q82tQJyJwgk,"The biggest problem with all the gaming focused features and tech, is that I simply don't need or care about them when actually playing a game. They may look cool in tech demos, but I never want to turn the settings on because it doesn't look or feel better to play an overly polished, shiny or blurry game.",35,2025-01-23T16:32:56Z
Q82tQJyJwgk,"This is why I don't watch other graphics review channels that don't show comparisons and statistics. Ahem... ... ahem... Keep up the good work, Linus team!",5,2025-01-23T16:35:54Z
Q82tQJyJwgk,"For those wondering, Linus had his wisdom teeth out.",4,2025-01-23T16:37:20Z
Q82tQJyJwgk,"I guess my left kidney can wait until the RTX 6090 launches, not worth the upgrade",491,2025-01-23T16:40:04Z
Q82tQJyJwgk,"Regardless of the performance, the price point of this card is nothing short of absolutely fucking mental.",13,2025-01-23T16:42:31Z
5YJNFREQHiw,"Great choice of charts, best 5090 review out of all of them. Looking forward to thermals in an ITX!",185,2025-01-23T16:44:48Z
Q82tQJyJwgk,"The cheapest 4090 on Amazon right now is $2,497.",1006,2025-01-23T16:50:40Z
Q82tQJyJwgk,This costs more than what my parents paid for our house,113,2025-01-23T16:50:54Z
5YJNFREQHiw,"Thanks for taking the time to make these detailed graphs, they were great",8,2025-01-23T16:51:41Z
xVEtLb8Wx5M,The hard work to build a New Studio pays off 💪,17,2025-01-23T16:51:48Z
Q82tQJyJwgk,This gpu makes AMD 7900 XTX look like an even better value prop than it already is. Really the thinking man's gpu,115,2025-01-23T16:55:48Z
xVEtLb8Wx5M,12:24 I love the way the room gone from no light to light. Makes it look like a really good edit,5,2025-01-23T16:58:16Z
Q82tQJyJwgk,8:31 why am I getting mean girl vibes 💅🏼 😂,9,2025-01-23T16:58:49Z
Q82tQJyJwgk,"Don't forget, those cards never sell at MSRP. Even the cheapest 4090s are still selling above the announced price today.",2583,2025-01-23T17:07:55Z
xVEtLb8Wx5M,"Honestly, I love how beautiful the lighting is, it's a real masterclass for professionals in the film industry",17,2025-01-23T17:12:30Z
Q82tQJyJwgk,Very impressive production considering the limited time and hard deadline for review videos,4,2025-01-23T17:13:02Z
5YJNFREQHiw,Im so glad you made a 8 minute review instead of a 40 minute one like every other tech tuber on my feed,883,2025-01-23T17:14:26Z
5YJNFREQHiw,"30% uplift, 42% more energy demand. 30% more money when buying anything other than founders edition... I predict an even nicer jacket from Jensen Huang at the 6090 release",128,2025-01-23T17:15:36Z
5YJNFREQHiw,"Finally, a review about how it feels using it rather than numbers.",42,2025-01-23T17:16:06Z
Q82tQJyJwgk,0:40 Jumpscare Dont click it,69,2025-01-23T17:16:56Z
Q82tQJyJwgk,Paying 2000 for a card that gets 60 fps in 1440p ultra in ANY game is absolutely insane.,37,2025-01-23T17:32:58Z
xVEtLb8Wx5M,"@1:25 ""but it's not 60fps which would be butterly smooth"" My boy living in 2010",12,2025-01-23T17:35:48Z
xVEtLb8Wx5M,"AI video advertisment is horrible. You can hardly make any practic use with it. This company will probably go bankrupt in a few month. AI technologies mentioned at the end of the video just look honestly plain bad. RTX neural face look worse than original. It lacks any depth and texture (look at eyebrows) and literally transforms the face so it looks like another person. DLSS, even 4.0 still adds a lot or bluriness and dynamic scenes look like horror (around 17:00). Also this will give even more room to skip proper optimization because why bother, DLSS will provide decent framerate anyways. Understandable from NVIDIA perspective, you need something to sell after all. But for me as a consumer - this is not how i would like to see the future.",10,2025-01-23T17:36:43Z
Q82tQJyJwgk,"I'm interested in seeing how the 5070 compares to my current 3070. The sub $600 price bracket is a lot more interesting to most gamers, I think. I'm looking forward to that review.",6,2025-01-23T17:37:32Z
Q82tQJyJwgk,"Warning, absolute presenter CRINGE starts at 8:10",8,2025-01-23T17:43:48Z
Q82tQJyJwgk,"your wallet just passed away, it gets 5 big booms, 0:27",15,2025-01-23T17:46:34Z
Q82tQJyJwgk,I love how Alex never put the hammer down even once 😂,5,2025-01-23T17:50:04Z
xVEtLb8Wx5M,11:15 no way bro got that rich man laugh now💀,11,2025-01-23T17:54:46Z
5YJNFREQHiw,I'm curious about undervolting results on a 5090. that default energy demand is crazy.,31,2025-01-23T17:58:43Z
Q82tQJyJwgk,0:22 guys Linus gave the 5090 5 big booms.,25,2025-01-23T18:08:11Z
Q82tQJyJwgk,0:27 The light leaving Linus' eyes as he's forced to do this stupid meme 🥲,23,2025-01-23T18:11:20Z
Q82tQJyJwgk,Elimination of the Moire patterns 12:15  could be a pretty big deal. That specific type of artifact is easily the most noticeable and distracting for me.,30,2025-01-23T18:13:10Z
5YJNFREQHiw,Jesus why can't everyone do a chart like 0:45.   Stellarrrr work man.,57,2025-01-23T18:32:08Z
xVEtLb8Wx5M,"One thing that has substantially upgraded as well with time is Mrwhosetheboss's production quality, no matter he just sits and yaps, its soothing to listen him ...",4,2025-01-23T18:33:33Z
Q82tQJyJwgk,"It looks like it has all been said already but ""our biggest review"" is no lie!  What a phenomenal job you guys have done here! The sponsor segments, the different hosts with their own bite-sized subjects, the great differentiation between raw performance and DLSS performance, the great graphs including very solid breadcrumbs on where to look, the exact right amount of humor, objective fact and opinion. Genuinely fantastic, great to see! <3",104,2025-01-23T18:39:16Z
xVEtLb8Wx5M,"The DLSS Transformer model is next-level! Less ghosting, more stable images, and sharper anti-aliasing. NVIDIA really raised the bar for gaming visuals!",7,2025-01-23T18:41:03Z
Q82tQJyJwgk,"If the 40 series was disappointing, this is even more disappointing.",6,2025-01-23T18:43:43Z
Q82tQJyJwgk,5:33 “Change: -18% letter count” lmaooo that’s awesome,822,2025-01-23T18:47:02Z
Q82tQJyJwgk,"Linus: I'm not a workaholic.  Also Linus: 21:45  LOL",13,2025-01-23T18:47:19Z
xVEtLb8Wx5M,The problem with dlss4 in the rtx5070 is that while in the 5090 on cyberpunk you are getting say 70fps without dlss4 on the 5070 that will be significantly less meaning the ai will have less frames to look at and ghosting and weird visual effects will be more apparent. The lower your fps without dlss the worse the generated frames will be.,431,2025-01-23T18:51:09Z
Q82tQJyJwgk,"THANK YOU for finding ways to take all of this incredibly technical and complicated techno jargon and turn it into an easily digestible 20 minute video. This is one aspect that I've found many other outlets are having a hard time doing for this release specifically, either simplifying is way too much that It becomes almost uninformative, or going way too into the weeds and confusing the hell out of me.",29,2025-01-23T18:58:21Z
Q82tQJyJwgk,"I really don't see the point of frame gen... The fps is higher, but latency is the same, so none of that translates to a perceived increase im responsiveness. Sure, you might have a little more motion clarity, but it doesnt seem worth it considering the artifacts",6,2025-01-23T18:59:17Z
Q82tQJyJwgk,"No matter how much data is used or how many times the AI model is trained, it will never be flawless. Issues like ghosting, flickering, and others will always persist, as game content is dynamic and unpredictable.",45,2025-01-23T19:10:45Z
Q82tQJyJwgk,"I appreciate the AI benchmarks but why are all the LLM tests with 7B and 13B models? I can run those on my 4060, no one is buying a 32GB card to run models that small",11,2025-01-23T19:12:02Z
5YJNFREQHiw,"Wait, so what's the latency situation here? Ali says that with no FG on the difference is only about 3 ms, and shows a clip of Cyberpunk with no FG at 30 ms latency. Then he shows clips of Cyberpunk with no raytracing, no FG and a latency of 13 ms. What is causing the gap? RT?",6,2025-01-23T19:22:37Z
Q82tQJyJwgk,"My entire PC (1080p 75hz IPS LG monitor, peripherals, all the components: Ryzen 5 3600, 16gb DDR4 3200mhz, b550m, Rx 6700xt 12gb, 500w EVGA 80 plus white, and my desk and  bills included) cost less than that bro...",9,2025-01-23T19:37:23Z
5YJNFREQHiw,The reality is that the RTX 5090 it's mostly not for gaming. Im sure that with productivity is far better than the 4090.,4,2025-01-23T19:50:37Z
Q82tQJyJwgk,"Corrections: 6:14 - Jake says ""GDDR6 uses Pam4"" when instead it should be ""GDDR6x uses Pam4""",2056,2025-01-23T19:57:59Z
5YJNFREQHiw,"1:15, can I just say how good this graph is? I feel other YouTubers should copy this format. it is MUCH easier to understand and less cluttered.",479,2025-01-23T20:15:24Z
xVEtLb8Wx5M,"The use of the interior to change the vibe quickly is phenomenal , really thought throughout the usage... Have my respect",75,2025-01-23T20:34:21Z
Q82tQJyJwgk,"$2,000 is fucking insane for a card, let alone that the performance increase doesn’t meet the price increase. I can’t believe NVIDIA even released this thing 😂",202,2025-01-23T20:42:52Z
Q82tQJyJwgk,This video had the greatest sponsored segment I've ever seen. 0:54,854,2025-01-23T20:48:35Z
Q82tQJyJwgk,4:58 YouTube compression does not like this part 💀,5,2025-01-23T20:58:12Z
5YJNFREQHiw,"I appreciate how articulate and concise this video is, thank you.",7,2025-01-23T20:59:13Z
5YJNFREQHiw,That 5090 will be incredible for RuneScape,1163,2025-01-23T21:06:06Z
xVEtLb8Wx5M,9:10 Your PS5 is upside down bro,77,2025-01-23T21:16:39Z
5YJNFREQHiw,That green ray of light in the background does not go unnoticed. It really shows how much effort and attention to detail you put in your videos!,35,2025-01-23T21:43:56Z
Q82tQJyJwgk,The 4000D test with the new cooler style is such a thoughtful addition to the review. Its not something that was 100% necessary but really was a nice tidbit to know and consider. It really shows the thoroughness of the review.,46,2025-01-23T21:45:26Z
xVEtLb8Wx5M,The DLSS artifacts are also much clearer when you play it yourself than watch it in a video. Video compression will hide many of the artifacts.,259,2025-01-23T21:56:21Z
5YJNFREQHiw,Do you think the 5090 FE will work in the SFF COOJ z13 case?,0,2025-01-23T21:57:33Z
5YJNFREQHiw,"tbh, most ppl shitting on 5090 about the power draw and performance increase cant even afford a flagship GPU lmao, I'll definitely switch from 4090 to 5090 when it launches, u don't care about the pathetic electric bill if u spend 2000 dollars on a gpu",0,2025-01-23T21:59:17Z
5YJNFREQHiw,"NVIDIA did this architecture for AI.  It works for games, but uplift is not good in compression to energy consumption. DLSS 4 is engendering marvel, but there is price to pay (motion clarity). Not worth buying if you have 4000 generation. In any other case it’s good option (If msrp=shelve price). I am a bit worried about new psb design reliability.",0,2025-01-23T21:59:47Z
5YJNFREQHiw,5090 used more power than my entire psu,0,2025-01-23T22:00:30Z
5YJNFREQHiw,"""This is Cyberpunk running at actually 200fps, but it looks like it's 964"". In any event, this isn't a new gen.  The 5090 is just a 4090 Ti.  Wait for the die shrink for some efficiency gains in two and a half years.",0,2025-01-23T22:00:31Z
5YJNFREQHiw,I'm still astonished at the amount of work and attention to detail that's invested into these videos. great coverage of the card too!,2,2025-01-23T22:02:48Z
5YJNFREQHiw,Is there any cool wine?,0,2025-01-23T22:03:00Z
5YJNFREQHiw,"Why is no one pointing out that the 5090 got 8Gb more of Vram compared to both the 3090 and 4090? That's why the price increased that much. And for game development, that's extremely useful.",0,2025-01-23T22:03:37Z
5YJNFREQHiw,Let’s be real as a someone that games a lot bro I don’t even leave my settings on the highest honestly I just keep em on medium all this extra stuff for game settings getting out of hand,0,2025-01-23T22:03:40Z
5YJNFREQHiw,Will the 4090 get a mfg update through drivers?,0,2025-01-23T22:04:51Z
5YJNFREQHiw,Would be nice to see a proper Undervolting video of the 5090.,0,2025-01-23T22:05:27Z
5YJNFREQHiw,3090 -> 4090 ~90% performance uplift  4090 -> 5090 ~28% performance uplift,0,2025-01-23T22:06:05Z
5YJNFREQHiw,"This card is silly here in SEQ :’( it’s gonna cook my room… but the 32GB of VRAM helps with local AI work I need to sadly do, and I can at least depreciate it…",0,2025-01-23T22:09:23Z
5YJNFREQHiw,"The automatic generated audio tracks suck so hard. Im in germany and on every of your videos i need to switch the language first, because the standard is the ai translated language. Why youtube, why?",0,2025-01-23T22:10:46Z
5YJNFREQHiw,So that means I should upgrade my 3080 to a 4080 a year later?,0,2025-01-23T22:11:32Z
5YJNFREQHiw,so its only about Frame Generation......got it.,0,2025-01-23T22:13:35Z
5YJNFREQHiw,"In other words, this generation is worth skipping.  The less you spend, the more you save.",0,2025-01-23T22:19:57Z
5YJNFREQHiw,this card dont worth that price for those number the 4090 is goig to be good for 5 year plus to come burning all that energy for 30 40 % nahhh,0,2025-01-23T22:22:00Z
5YJNFREQHiw,"Disappointing. I really hate AI, it's just causing so many problems and ruining so many things.",0,2025-01-23T22:22:24Z
5YJNFREQHiw,"No one but Nvidia themselves and the most hardcore fanboys thought multiframe gen would be completely equivalent to all native frames, but I'm glad you didn't let the preconceived notions and ""but fake frames"" avoid you actually trying.  Frame gen is more like the perfect bfi with no loss in brightness than it is something ever meant to save you from unplayable experiences (like raw performance usually does). But I mean, bfi without loss in clarity is a dream come true.",1,2025-01-23T22:23:44Z
5YJNFREQHiw,"I have a 144 hertz monitor, but my eyes/brain can't perceive the difference between a game running at 100 FPS and 144 FPS. I'm curious what other folks think is their personal upper limit of FPS perception?",0,2025-01-23T22:24:14Z
5YJNFREQHiw,how about its undervolted performance,0,2025-01-23T22:24:39Z
5YJNFREQHiw,Can't wait to see how that works in the T1.,0,2025-01-23T22:28:56Z
5YJNFREQHiw,Want to see his opinion on using the  frame gen on fps games like ow or marvel rivals in terms of latency this dude is genuinely good at fps games so his take is more important tbh,0,2025-01-23T22:29:46Z
5YJNFREQHiw,What a terrible card,0,2025-01-23T22:30:46Z
5YJNFREQHiw,I got an extra kidney I mean some cash to spare and you just sold me the card. Nvidia you listening? Also curious how well this will run inside a Fractal Ridge.,0,2025-01-23T22:31:22Z
5YJNFREQHiw,"Power consumption doesn't bother me as in oman its 0.065 $ per kwh so running it 24/7 for a month will cost approx 24$  But the heat is absolutely a problem, as in summer not even an air conditioner would be sufficient to fight the heat of both the gpu /cpu and the sun",0,2025-01-23T22:31:44Z
5YJNFREQHiw,I have a 4080 and I will just be waiting for the 6090. No reason to upgrade just yet.,0,2025-01-23T22:34:14Z
5YJNFREQHiw,"The jump from 30 to 40 in performance was because they went from I believe 8nm process to 4nm process. 4090 and 5090 share the same process, so realistically you won't see a similar jump until they go down to 3 or 2 or even 1. Using the same process the only real way they had to ink out performance was iterative improvements and sizing up the gpu die itself as well as increasing the power draw.",22,2025-01-23T22:34:53Z
Q82tQJyJwgk,"the video editor slayed in this video - the flow, the quality and the animations are spot on. Well done anonymous person",311,2025-01-23T22:35:06Z
5YJNFREQHiw,Is this because AI designed the new chips?. L 5000 series gpus.,0,2025-01-23T22:35:55Z
5YJNFREQHiw,#10 degrees where I am at,0,2025-01-23T22:39:16Z
5YJNFREQHiw,casually using a 70-200 to hold up a 5090 is peak optimum,0,2025-01-23T22:39:58Z
5YJNFREQHiw,this is the card I've been waiting. Smooth 4k native at last. Good luck finding one tho.,0,2025-01-23T22:40:02Z
5YJNFREQHiw,"so the 4090 will go down as the 1080ti of the RTX generation, happy i got mine a year ago, nothing struggles @1440p",0,2025-01-23T22:40:42Z
5YJNFREQHiw,"People doing so much video reviews without actually knowing nothing about the GPU itself.. makes me sick. The dye HAD to be increased physically to fit more transistors, hence increase both raw and AI power, because 3-5 nanometers is the actual limit of what we can achieve so they made it 23% bigger than ada was, so ofc it's gonna consume more watts since it's physically bigger. If ada architecture wouldve been this size the GPU would consume 700W easily, ofc it's a step forward, a little one but a step forward. The only shame is the price though.",0,2025-01-23T22:41:08Z
5YJNFREQHiw,NVIDIA 6090 predictions Cuda cores: 29000 Process node: 3nm TSMC Power usage: 500 watts VRAM: 32GB Functions: DLSS 5 & reflex 3 Price: 1799$ Release date: October 27th 2027,1,2025-01-23T22:41:32Z
5YJNFREQHiw,"my ONLY motivation to want this is to have it for a mega ITX  build, however the fan direction ruins that kinda, so unless I want to spend an extra grand+ this is kinda useless, maybe I can get a used 4090 for my ATX build now though",0,2025-01-23T22:41:45Z
5YJNFREQHiw,this will be close to $4000 in aus lol,0,2025-01-23T22:41:50Z
